row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,porduct_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_calc,diff
101,CA-2016-158568,29/08/2016,02/09/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,Sandisk Ultra 64 Gb Microsdhc Class 10 Memory Card,95.98,3,0.2,-10.8,38.392,49.19
102,CA-2016-158568,29/08/2016,02/09/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers For Binding Systems,1.79,3,0.8,-3.04,0.7160000000000001,3.76
103,CA-2016-129903,01/12/2016,04/12/2016,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. And 87 Bright),23.92,4,0.0,11.72,9.568000000000001,-2.15
104,US-2015-156867,13/11/2015,17/11/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.9,6,0.2,-26.88,95.56,122.44
105,US-2015-156867,13/11/2015,17/11/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-O Duramat Lighweight, Studded, Beveled Mat For Low Pile Carpeting",102.36,3,0.2,-3.84,40.944,44.78
106,US-2015-156867,13/11/2015,17/11/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",36.88,3,0.7,-25.82,14.752000000000002,40.57
107,CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 Gb Usb 2.0 Flash Drive,74.11,8,0.2,17.6,29.644000000000002,12.04
108,CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.99,1,0.2,2.1,11.196,9.1
109,CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.3,1,0.2,1.07,1.32,0.25
110,CA-2015-129476,15/10/2015,20/10/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510S - Keyboard,339.96,5,0.2,67.99,135.984,67.99
111,CA-2017-146780,25/12/2017,30/12/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.91,16.784000000000002,5.87
112,CA-2016-128867,03/11/2016,10/11/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt Powerhouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.79,30.384,7.59
113,CA-2016-128867,03/11/2016,10/11/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.35,10.896,-2.45
114,CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"Oic Colored Binder Clips, Assorted Sizes",40.1,14,0.2,14.53,16.040000000000003,1.51
115,CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 X 9 1/2",4.72,2,0.2,1.65,1.888,0.24
116,CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.98,3,0.2,7.49,9.592,2.1
117,CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,0.2,44.03,52.184000000000005,8.15
118,CA-2015-110457,02/03/2015,06/03/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.38,315.012,149.63
119,US-2015-136476,05/04/2015,10/04/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,Gbc Docubind 300 Electric Binding Machine,157.79,1,0.7,-115.72,63.116,178.84
120,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.35,18.816,0.47
121,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,Dxl Angle-View Binders With Locking Rings By Samsill,30.84,4,0.0,13.88,12.336,-1.54
122,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.44,90.62400000000001,27.18
123,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.76,46.008,-5.75
124,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,Kld Oscar Ii Style Snap-On Ultra Thin Side Flip Synthetic Leather Cover Case For Htc One Htc M7,68.04,7,0.0,19.73,27.216000000000005,7.49
125,US-2014-152030,26/12/2014,28/12/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,600.56,3,0.3,-8.58,240.224,248.8
126,US-2014-134614,20/09/2014,25/09/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 X 96 Conference Tables,617.7,6,0.5,-407.68,247.08000000000004,654.76
127,US-2017-107272,05/11/2017,12/11/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.7,-1.83,0.9560000000000001,2.79
128,US-2017-107272,05/11/2017,12/11/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle Ii, Black",243.99,7,0.2,30.5,97.596,67.1
129,US-2016-125969,06/11/2016,10/11/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,2,0.2,-9.16,32.568000000000005,41.73
130,US-2016-125969,06/11/2016,10/11/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats For High Pile Carpets,238.56,3,0.0,26.24,95.424,69.18
131,US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port Usb Wall Charger Travel Power Adapter For Iphone 5S 5C 5,59.97,5,0.4,-11.99,23.988,35.98
132,US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.3,2,0.2,29.36,31.32,1.96
133,US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.46,9,0.2,6.97,8.584000000000001,1.61
134,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.62,8.016,-1.6
135,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.66,14.176,-2.48
136,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.46,4.608,1.15
137,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.97,1.6079999999999999,-0.36
138,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,Gbc Wire Binding Strips,76.18,3,0.2,26.66,30.472000000000005,3.81
139,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.45,26.352,7.9
140,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.7,17.248,-3.45
141,CA-2016-110366,05/09/2016,07/09/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,33.12,22.77
142,CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.38,3.5280000000000005,1.15
143,CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs Of Business Envelopes,10.86,3,0.0,5.1,4.344,-0.76
144,CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.98,57.48,-11.5
145,CA-2017-155376,22/12/2017,27/12/2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.25,335.772,117.52
146,CA-2015-110744,07/09/2015,12/09/2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.16,268.772,248.61
147,CA-2014-110072,22/10/2014,28/10/2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,4,0.2,12.91,37.556000000000004,24.65
148,CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset With In-Line Volume - M214C,384.45,11,0.0,103.8,153.78,49.98
149,CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000Mah Usb Portable Charger,149.97,3,0.0,6.0,59.988,53.99
150,CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.55,780.736,195.19
151,CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,Gbc Prestige Therm-A-Bind Covers,171.55,5,0.0,80.63,68.62,-12.01
152,CA-2016-158834,13/03/2016,16/03/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet Surgemaster Surge Protector With Phone Protection,157.92,5,0.2,17.77,63.168,45.4
153,CA-2016-158834,13/03/2016,16/03/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra Biz 2300 Duo Qd Duo Corded Headset,203.18,2,0.2,15.24,81.272,66.03
154,CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.27,23.352000000000004,-2.92
155,CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.54,42.208,-6.33
156,CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File With Scoop Front Design, Black",80.88,6,0.0,21.03,32.352,11.32
157,CA-2015-118948,28/05/2015,03/06/2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.79,2.652,0.86
158,CA-2014-104269,01/03/2014,06/03/2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,457.57,2,0.2,51.48,183.02800000000002,131.55
159,CA-2016-114104,20/11/2016,24/11/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.87,5.848,-1.02
160,CA-2016-114104,20/11/2016,24/11/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital Phone,944.93,7,0.0,236.23,377.972,141.74
161,CA-2016-162733,11/05/2016,12/05/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.69,2.3920000000000003,-0.3
162,CA-2015-119697,28/12/2015,31/12/2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key Usb Numeric Keypad,54.38,2,0.2,1.36,21.752000000000002,20.39
163,CA-2016-154508,16/11/2016,20/11/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple Envelope,28.4,5,0.0,13.35,11.36,-1.99
164,CA-2016-113817,07/11/2016,11/11/2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.69,11.072000000000001,1.38
165,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,Bic Brite Liner Highlighters,9.94,3,0.2,2.73,3.976,1.25
166,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark Mx611Dhe Monochrome Laser Printer,8159.95,8,0.4,-1359.99,3263.98,4623.97
167,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions Hd Industrial Steel Shelving.,275.93,3,0.2,-58.63,110.37200000000001,169.0
168,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,Safco Arco Folding Chair,1740.06,9,0.3,-24.86,696.024,720.88
169,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,6,0.2,6.81,12.824000000000002,6.01
170,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Power Center,177.98,5,0.8,-453.85,71.192,525.04
171,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,Jbl Micro Wireless Portable Bluetooth Speaker,143.98,3,0.2,9.0,57.592,48.59
172,CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” X 11”",20.94,3,0.0,9.84,8.376000000000001,-1.46
173,CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.26,44.384,-8.88
174,CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,7,0.2,21.26,136.056,114.8
175,US-2014-100853,14/09/2014,19/09/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Homeoffice Power Control Center,52.45,2,0.8,-131.12,20.980000000000004,152.1
176,US-2014-100853,14/09/2014,19/09/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.55,8.064,1.51
177,US-2017-152366,21/04/2017,25/04/2017,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.8,-243.16,38.904,282.06
178,US-2015-101511,21/11/2015,23/11/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.8,7,0.3,-11.34,158.72000000000003,170.06
179,US-2015-101511,21/11/2015,23/11/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.77,6.352,10.12
180,CA-2015-137225,15/12/2015,19/12/2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.41,1.312,-0.1
181,CA-2014-166191,05/12/2014,09/12/2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote With Lid, Black",24.82,2,0.2,1.86,9.928,8.07
